Category,Label,Filename,WhitePixelRatio,EdgePixelRatio
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.40.26 PM.png,0.588922342192691,0.03884744304698624
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.40.32 PM.png,0.8070095513384441,0.031701646349126554
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.40.38 PM.png,0.5950662473578389,0.04165592617415064
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.40.56 PM.png,0.7819661790766828,0.033460487189499295
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.41.18 PM.png,0.9081668215613383,0.041330474822575194
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.41.30 PM.png,0.544865632510378,0.0401736945597553
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.41.38 PM.png,0.6946460980036298,0.034853984491008086
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.41.43 PM.png,0.725494971003987,0.032620514679231605
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.41.57 PM.png,0.6395259741377826,0.034376775659899786
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.42.09 PM.png,0.5657660521296884,0.06808248569612206
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.42.18 PM.png,0.7476171197223829,0.03721226142278774
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.42.29 PM.png,0.6781019468633868,0.033376781851461534
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.42.41 PM.png,0.721240854832499,0.031709664998074705
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.42.44 PM.png,0.6534488795518207,0.04327981192476991
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.42.49 PM.png,0.5346231291222729,0.04053304160324708
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.43.03 PM.png,0.8250252525252525,0.030496632996632998
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.43.11 PM.png,0.7116563568176472,0.030019650987392923
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.43.27 PM.png,0.498163609500446,0.03348015165031222
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.43.32 PM.png,0.780217901113934,0.029778190345905804
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.43.48 PM.png,0.7084493560737904,0.030608249216846503
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.43.59 PM.png,0.5442830601722499,0.03458320131347755
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.44.19 PM.png,0.7032709339774558,0.029233762748255503
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.44.30 PM.png,0.7984513522612502,0.03173044551677702
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.44.40 PM.png,0.7189944134078212,0.030227454110135676
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.44.49 PM.png,0.6762917329093799,0.04386592474827769
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.44.55 PM.png,0.7983636137381782,0.031458437033349926
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.45.15 PM.png,0.9544173054436793,0.0335455372222944
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.45.22 PM.png,0.6744906076548969,0.032728571170291626
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.45.28 PM.png,0.7134468626342566,0.028314019219898248
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.45.34 PM.png,0.6957470138111236,0.029935765833022272
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.45.40 PM.png,0.7039992119779354,0.03461780929866036
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.45.46 PM.png,0.8065627396472392,0.04188434624233129
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.46.02 PM.png,0.6221708553477081,0.03787662430386977
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.46.07 PM.png,0.667733774447796,0.032626252797509
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.46.12 PM.png,0.8828744874593961,0.04496157054866251
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.46.24 PM.png,0.7083254499817107,0.029821142518383977
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.46.48 PM.png,0.7614063305748594,0.03156385826191587
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.46.55 PM.png,0.8575903614457832,0.03370481927710843
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.47.00 PM.png,0.7078171187619544,0.029723091636237178
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.47.18 PM.png,0.8830134612821539,0.029646474743435958
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.47.27 PM.png,0.5694137168141593,0.033285705506391344
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.47.32 PM.png,0.6758864460729884,0.03578725294248279
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.47.39 PM.png,0.6655928369853917,0.03130187583001328
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.47.46 PM.png,0.7225244340790786,0.028776913552047895
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.47.51 PM.png,0.6855882352941176,0.025661764705882353
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.47.55 PM.png,0.7342523309180332,0.028723879910050893
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.47.59 PM.png,0.7166643684500827,0.02672107694429123
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.48.04 PM.png,0.7909329140461215,0.08753023705853895
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.48.14 PM.png,0.8049125514403292,0.03673922460472168
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.48.21 PM.png,0.7838536373860141,0.027481945178380283
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.48.26 PM.png,0.5955690772750382,0.03817282028469751
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.48.39 PM.png,0.5783633485465236,0.032261214588215945
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.48.48 PM.png,0.9414829768659974,0.0545067656045395
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.49.00 PM.png,0.6912162162162162,0.051216216216216214
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.49.15 PM.png,0.6107742537313433,0.034851782752902155
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.49.23 PM.png,0.659742198100407,0.03259158751696065
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.49.32 PM.png,0.8162066305411304,0.026807217581094302
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.49.37 PM.png,0.5665106107497,0.0433903871660456
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.49.45 PM.png,0.7005747708512685,0.02925127867524181
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.49.54 PM.png,0.7439132302405498,0.02931701030927835
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.50.04 PM.png,0.7950263317083586,0.022920150873572215
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.50.12 PM.png,0.7226339477408992,0.035297953211724103
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.50.16 PM.png,0.9969058422641642,0.024594360776143645
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.50.31 PM.png,0.5480754931253127,0.030729920099503833
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.50.44 PM.png,0.6736535313610412,0.03717511079171158
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.50.53 PM.png,0.677648889744577,0.036027146707739696
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.51.00 PM.png,0.8188473713063007,0.053179543404834745
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.51.24 PM.png,0.8447097774020851,0.05588001741847896
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.51.29 PM.png,0.5514822434319248,0.03609068834103403
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.51.36 PM.png,0.6664503650090472,0.05808323454171086
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.51.44 PM.png,0.8108679422182096,0.03771529272866171
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.51.54 PM.png,0.721134856820426,0.03156298490619269
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.51.58 PM.png,0.6472568248078452,0.027988338192419825
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.52.06 PM.png,0.8285424514633439,0.03649666763257027
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.52.21 PM.png,0.5998050289095065,0.04603670835014118
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.52.26 PM.png,0.7059540183043825,0.03549233355407264
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.52.34 PM.png,0.6201177733573301,0.040044520223548354
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.52.37 PM.png,0.6571531038080334,0.04504434011476265
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.52.45 PM.png,0.5117188953812944,0.09527708511667721
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.52.50 PM.png,0.7556646096766866,0.03084065268418263
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.52.58 PM.png,0.5904435925520263,0.0395605147864184
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.53.03 PM.png,0.571290210999654,0.04059725585149314
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.53.07 PM.png,0.6101446416831032,0.04284023668639053
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.53.22 PM.png,0.6662210412004739,0.05755561405818086
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.53.30 PM.png,0.7409026598754952,0.04128466327108093
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.53.36 PM.png,0.6872097752770905,0.030136765752635325
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.53.41 PM.png,0.8557418538437204,0.03256202829122791
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.53.46 PM.png,0.7684290094540499,0.03168916616983221
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.53.57 PM.png,0.8565897300954816,0.05044733478685813
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.54.02 PM.png,0.7024870005473454,0.029891899288451013
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.54.07 PM.png,0.578358843537415,0.03644557823129252
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.54.18 PM.png,0.32337962962962963,0.04593460648148148
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.54.35 PM.png,0.6755530316982831,0.032097325393414776
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.54.43 PM.png,0.6105380258899676,0.03582819890465522
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.54.50 PM.png,0.6278333333333334,0.03832828282828283
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.54.56 PM.png,0.7248778677880156,0.0281986271720982
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.55.02 PM.png,0.854331074797396,0.033785040520791815
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.55.13 PM.png,0.7475659104843654,0.02745248313917842
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.55.19 PM.png,0.8362338074252137,0.051286224626068376
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.55.27 PM.png,0.7603609625668449,0.07424560733384263
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.55.33 PM.png,0.9934663928001946,0.025073646658198428
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.55.42 PM.png,0.5610471645143178,0.03996350364963504
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.55.46 PM.png,0.6092492925706042,0.045825704192790695
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.55.53 PM.png,0.782754583827991,0.03862452183089302
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.56.03 PM.png,0.6669950570602037,0.031030044873693083
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.56.16 PM.png,0.621165352424431,0.0847902400221346
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.56.23 PM.png,0.7443670742753623,0.03190508540372671
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.56.28 PM.png,0.30791722896986057,0.055930424351476986
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.56.39 PM.png,0.6919602200284143,0.036496848930822196
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.56.48 PM.png,0.641780184650619,0.03767564472648329
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.56.56 PM.png,0.654170997920998,0.039057085932085935
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.57.02 PM.png,0.6403536676646706,0.036938622754491016
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.57.08 PM.png,0.7400882507903056,0.04937214611872146
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.57.17 PM.png,0.5665172071988352,0.035452095530155193
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.57.25 PM.png,0.5942586986091001,0.03725154666315651
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.57.31 PM.png,0.7045594199336365,0.03268249969276146
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.57.38 PM.png,0.8284076612728298,0.028789423452344802
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.57.42 PM.png,0.7326948051948052,0.029545454545454545
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.57.46 PM.png,0.8227670057215511,0.03146853146853147
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.57.58 PM.png,0.6618355819557643,0.044178140013200105
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.58.07 PM.png,0.8458138730323473,0.04380729977512541
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.58.16 PM.png,0.7326585695006748,0.039970117601696546
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.58.36 PM.png,0.8370170209709854,0.036214449870726806
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.58.49 PM.png,0.8091624736244116,0.03325353027105989
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.58.56 PM.png,0.8969072164948454,0.054346442662593863
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.59.02 PM.png,0.8398677373641946,0.03747441347819241
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.59.07 PM.png,0.7749697336561744,0.05242130750605327
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.59.12 PM.png,0.7466391509433963,0.07205188679245284
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.59.17 PM.png,0.7301682692307693,0.052859575320512824
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.59.28 PM.png,0.820920566502463,0.03586822660098522
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.59.35 PM.png,0.7869289576729442,0.03070110013052396
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.59.41 PM.png,0.7512505437146585,0.039337755545889516
banana,fresh,saltandpepper_Screen Shot 2018-06-12 at 9.59.48 PM.png,0.6411450381679389,0.030106022052586938
banana,fresh,Screen Shot 2018-06-12 at 10.00.00 PM.png,0.6205624065769806,0.013326126414691436
banana,fresh,Screen Shot 2018-06-12 at 10.00.07 PM.png,0.7597491638795987,0.01877257525083612
banana,fresh,Screen Shot 2018-06-12 at 10.00.12 PM.png,0.5597494589099495,0.1593100282022693
banana,fresh,Screen Shot 2018-06-12 at 10.00.21 PM.png,0.689816564758199,0.009182879377431907
banana,fresh,Screen Shot 2018-06-12 at 10.00.30 PM.png,0.6398408145464305,0.013004059312936125
banana,fresh,Screen Shot 2018-06-12 at 10.00.42 PM.png,0.715611396913336,0.00946774831816383
banana,fresh,Screen Shot 2018-06-12 at 10.00.49 PM.png,0.5974080086580087,0.004805194805194805
banana,fresh,Screen Shot 2018-06-12 at 10.00.54 PM.png,0.6569398301956442,0.007523071244001476
banana,fresh,Screen Shot 2018-06-12 at 10.01.27 PM.png,0.7334052287581699,0.009398692810457515
banana,fresh,Screen Shot 2018-06-12 at 10.01.37 PM.png,0.5341497514498758,0.011633526650096659
banana,fresh,Screen Shot 2018-06-12 at 10.01.41 PM.png,0.5977925522318046,0.007388229350846173
banana,fresh,Screen Shot 2018-06-12 at 10.01.52 PM.png,0.6434701867094961,0.006951415378438065
banana,fresh,Screen Shot 2018-06-12 at 10.01.58 PM.png,0.5570256600049346,0.025123365408339503
banana,fresh,Screen Shot 2018-06-12 at 10.02.01 PM.png,0.5396729776247848,0.008082329317269077
banana,fresh,Screen Shot 2018-06-12 at 10.02.09 PM.png,0.7603697407564811,0.01339779005524862
banana,fresh,Screen Shot 2018-06-12 at 10.02.19 PM.png,0.6659924242424242,0.01631818181818182
banana,fresh,Screen Shot 2018-06-12 at 10.02.36 PM.png,0.8001212284482758,0.004822198275862069
banana,fresh,Screen Shot 2018-06-12 at 10.04.49 PM.png,0.7433281901822961,0.024337104977427283
banana,fresh,Screen Shot 2018-06-12 at 10.04.54 PM.png,0.7952873083512718,0.013135351227869789
banana,fresh,Screen Shot 2018-06-12 at 10.04.59 PM.png,0.4939137780499144,0.013363041580206597
banana,fresh,Screen Shot 2018-06-12 at 10.05.13 PM.png,0.8704497143616314,0.003429321110668261
banana,fresh,Screen Shot 2018-06-12 at 10.05.20 PM.png,0.8248767258382643,0.020260108481262327
banana,fresh,Screen Shot 2018-06-12 at 10.05.29 PM.png,0.7201813135677724,0.00638170577677325
banana,fresh,Screen Shot 2018-06-12 at 10.05.35 PM.png,0.7506424288569525,0.007435519177691063
banana,fresh,Screen Shot 2018-06-12 at 10.05.41 PM.png,0.5410473346604734,0.011308338863083389
banana,fresh,Screen Shot 2018-06-12 at 10.06.07 PM.png,0.6460385101010101,0.0050252525252525255
banana,fresh,Screen Shot 2018-06-12 at 10.06.12 PM.png,0.45694175666396153,0.033827017916224486
banana,fresh,Screen Shot 2018-06-12 at 10.06.19 PM.png,0.5990786939775911,0.014716824229691877
banana,fresh,Screen Shot 2018-06-12 at 10.06.24 PM.png,0.6270316901995432,0.010839848633870672
banana,fresh,Screen Shot 2018-06-12 at 10.06.33 PM.png,0.7345239906674782,0.0024979711909109354
banana,fresh,Screen Shot 2018-06-12 at 10.06.44 PM.png,0.6650266086115143,0.008771165940977262
banana,fresh,Screen Shot 2018-06-12 at 10.06.59 PM.png,0.8324799285044538,0.01342739099859353
banana,fresh,Screen Shot 2018-06-12 at 10.07.13 PM.png,0.7779337182227042,0.014525055022168352
banana,fresh,Screen Shot 2018-06-12 at 10.07.29 PM.png,0.9485740637957492,0.014353227333572758
banana,fresh,Screen Shot 2018-06-12 at 10.07.52 PM.png,0.6574139556812825,0.019063032676894062
banana,fresh,Screen Shot 2018-06-12 at 10.08.01 PM.png,0.7323299395012542,0.009296148738379814
banana,fresh,Screen Shot 2018-06-12 at 9.38.22 PM.png,0.7373128659304825,0.016221374045801526
banana,fresh,Screen Shot 2018-06-12 at 9.38.29 PM.png,0.760978835978836,0.008954008954008955
banana,fresh,Screen Shot 2018-06-12 at 9.38.38 PM.png,0.5381663924563515,0.011836063158411708
banana,fresh,Screen Shot 2018-06-12 at 9.38.51 PM.png,0.7336144849302744,0.007934098065677013
banana,fresh,Screen Shot 2018-06-12 at 9.39.00 PM.png,0.7133188796437361,0.014165592405953357
banana,fresh,Screen Shot 2018-06-12 at 9.39.08 PM.png,0.6476843898213,0.00450053595289488
banana,fresh,Screen Shot 2018-06-12 at 9.39.17 PM.png,0.7394255361007279,0.009400206570922684
banana,fresh,Screen Shot 2018-06-12 at 9.39.28 PM.png,0.6329756795422031,0.009667657092549796
banana,fresh,Screen Shot 2018-06-12 at 9.39.53 PM.png,0.8389309366130558,0.00989829706717124
banana,fresh,Screen Shot 2018-06-12 at 9.40.02 PM.png,0.6288277269385789,0.004727623006920327
banana,fresh,Screen Shot 2018-06-12 at 9.40.10 PM.png,0.3962250712250712,0.010388176638176639
banana,fresh,Screen Shot 2018-06-12 at 9.40.22 PM.png,0.6655696552814674,0.011889231499051233
banana,fresh,Screen Shot 2018-06-12 at 9.40.32 PM.png,0.8046217167274098,0.00939424406183235
banana,fresh,Screen Shot 2018-06-12 at 9.40.38 PM.png,0.5901041398154354,0.01911378048151776
banana,fresh,Screen Shot 2018-06-12 at 9.40.43 PM.png,0.6538144669632558,0.011300598670840885
banana,fresh,Screen Shot 2018-06-12 at 9.40.49 PM.png,0.6642454013377926,0.0122979375696767
banana,fresh,Screen Shot 2018-06-12 at 9.40.56 PM.png,0.7496620911302676,0.008012194755654341
banana,fresh,Screen Shot 2018-06-12 at 9.41.03 PM.png,0.4712539277297722,0.012724207907829275
banana,fresh,Screen Shot 2018-06-12 at 9.41.18 PM.png,0.9067094035147009,0.016184733017911457
banana,fresh,Screen Shot 2018-06-12 at 9.41.38 PM.png,0.6914081834680745,0.0033822801517901335
banana,fresh,Screen Shot 2018-06-12 at 9.41.57 PM.png,0.6189240146701792,0.009190385178297776
banana,fresh,Screen Shot 2018-06-12 at 9.42.03 PM.png,0.7999271733438073,0.018100288033516626
banana,fresh,Screen Shot 2018-06-12 at 9.42.09 PM.png,0.5596590909090909,0.030646058486967578
banana,fresh,Screen Shot 2018-06-12 at 9.42.18 PM.png,0.7367669172932331,0.01075187969924812
banana,fresh,Screen Shot 2018-06-12 at 9.42.29 PM.png,0.676680625658661,0.006129014365744079
banana,fresh,Screen Shot 2018-06-12 at 9.42.35 PM.png,0.7654031065088758,0.02160379684418146
banana,fresh,Screen Shot 2018-06-12 at 9.42.41 PM.png,0.6793800539083558,0.009270311898344243
banana,fresh,Screen Shot 2018-06-12 at 9.42.44 PM.png,0.6507415466186475,0.01716936774709884
banana,fresh,Screen Shot 2018-06-12 at 9.42.49 PM.png,0.5320110350076104,0.015541761796042618
banana,fresh,Screen Shot 2018-06-12 at 9.43.03 PM.png,0.8048484848484848,0.009385521885521886
banana,fresh,Screen Shot 2018-06-12 at 9.43.11 PM.png,0.7102551860616376,0.006092498027981899
banana,fresh,Screen Shot 2018-06-12 at 9.43.27 PM.png,0.4918390388046387,0.009634952051739518
banana,fresh,Screen Shot 2018-06-12 at 9.43.32 PM.png,0.7792456517490717,0.006732460426030877
banana,fresh,Screen Shot 2018-06-12 at 9.43.48 PM.png,0.7094246722357582,0.007606740921220559
banana,fresh,Screen Shot 2018-06-12 at 9.44.06 PM.png,0.5689424778761062,0.012176991150442478
banana,fresh,Screen Shot 2018-06-12 at 9.44.19 PM.png,0.6880568974771873,0.004676596886741814
banana,fresh,Screen Shot 2018-06-12 at 9.44.30 PM.png,0.799554857292485,0.009903490068454718
banana,fresh,Screen Shot 2018-06-12 at 9.44.40 PM.png,0.7043362596435222,0.0054934823091247675
banana,fresh,Screen Shot 2018-06-12 at 9.44.49 PM.png,0.6738208797032327,0.015156332803391627
banana,fresh,Screen Shot 2018-06-12 at 9.44.55 PM.png,0.7975485316077651,0.009053011448481831
banana,fresh,Screen Shot 2018-06-12 at 9.45.28 PM.png,0.7027946579988694,0.003752119841718485
banana,fresh,Screen Shot 2018-06-12 at 9.45.40 PM.png,0.7013553979511427,0.009085894405043341
banana,fresh,Screen Shot 2018-06-12 at 9.45.46 PM.png,0.7984207246932515,0.01362394555214724
banana,fresh,Screen Shot 2018-06-12 at 9.46.02 PM.png,0.6191007425389119,0.014181422247608167
banana,fresh,Screen Shot 2018-06-12 at 9.46.07 PM.png,0.6552690473873699,0.008197917680256885
banana,fresh,Screen Shot 2018-06-12 at 9.46.12 PM.png,0.8804693185650638,0.01812751832720947
banana,fresh,Screen Shot 2018-06-12 at 9.46.19 PM.png,0.709205529678059,0.008502160615073797
banana,fresh,Screen Shot 2018-06-12 at 9.46.24 PM.png,0.708303376597167,0.005001198269446652
banana,fresh,Screen Shot 2018-06-12 at 9.46.30 PM.png,0.6066327005397357,0.018687185929648242
banana,fresh,Screen Shot 2018-06-12 at 9.46.40 PM.png,0.6059194475752949,0.009159521193876531
banana,fresh,Screen Shot 2018-06-12 at 9.46.43 PM.png,0.8296164772727272,0.007670454545454545
banana,fresh,Screen Shot 2018-06-12 at 9.46.48 PM.png,0.7551046091889104,0.006111411241804385
banana,fresh,Screen Shot 2018-06-12 at 9.46.55 PM.png,0.836074297188755,0.004297188755020081
banana,fresh,Screen Shot 2018-06-12 at 9.47.00 PM.png,0.7026658407233525,0.005325160841592767
banana,fresh,Screen Shot 2018-06-12 at 9.47.18 PM.png,0.8543082766893243,0.004748100759696122
banana,fresh,Screen Shot 2018-06-12 at 9.47.27 PM.png,0.5229151302851525,0.007897000983284169
banana,fresh,Screen Shot 2018-06-12 at 9.47.32 PM.png,0.5473684210526316,0.010115478569842327
banana,fresh,Screen Shot 2018-06-12 at 9.47.46 PM.png,0.7177428080256784,0.006104011636993136
banana,fresh,Screen Shot 2018-06-12 at 9.47.59 PM.png,0.7170047917815775,0.006287058742415886
banana,fresh,Screen Shot 2018-06-12 at 9.48.04 PM.png,0.7839380745041122,0.05670456378003548
banana,fresh,Screen Shot 2018-06-12 at 9.48.14 PM.png,0.7777236300628113,0.012521659085986571
banana,fresh,Screen Shot 2018-06-12 at 9.48.21 PM.png,0.781106459087029,0.003560153381298863
banana,fresh,Screen Shot 2018-06-12 at 9.48.26 PM.png,0.5914423932384342,0.014294452211489578
banana,fresh,Screen Shot 2018-06-12 at 9.48.39 PM.png,0.5730438715513342,0.01112721516385017
banana,fresh,Screen Shot 2018-06-12 at 9.48.48 PM.png,0.6991761239633348,0.0299814491488433
banana,fresh,Screen Shot 2018-06-12 at 9.48.54 PM.png,0.6721929505813954,0.02291515261627907
banana,fresh,Screen Shot 2018-06-12 at 9.49.15 PM.png,0.6066930970149254,0.00896558872305141
banana,fresh,Screen Shot 2018-06-12 at 9.49.23 PM.png,0.6574265038444143,0.009308005427408412
banana,fresh,Screen Shot 2018-06-12 at 9.49.32 PM.png,0.8046916158651314,0.0052588996763754045
banana,fresh,Screen Shot 2018-06-12 at 9.49.37 PM.png,0.5631789616623508,0.018020116212972906
banana,fresh,Screen Shot 2018-06-12 at 9.49.45 PM.png,0.6970109383703854,0.007627740922671798
banana,fresh,Screen Shot 2018-06-12 at 9.49.54 PM.png,0.743213058419244,0.007869415807560138
banana,fresh,Screen Shot 2018-06-12 at 9.50.12 PM.png,0.7125868732009096,0.006397207334722244
banana,fresh,Screen Shot 2018-06-12 at 9.50.16 PM.png,0.856869824679108,0.0013197620014477657
banana,fresh,Screen Shot 2018-06-12 at 9.50.31 PM.png,0.5449524788081171,0.007391809861154299
banana,fresh,Screen Shot 2018-06-12 at 9.50.38 PM.png,0.7862601187973086,0.010618166526492851
banana,fresh,Screen Shot 2018-06-12 at 9.50.53 PM.png,0.6727955333076627,0.012257733281992042
banana,fresh,Screen Shot 2018-06-12 at 9.51.00 PM.png,0.4889962687227007,0.029523068489274787
banana,fresh,Screen Shot 2018-06-12 at 9.51.24 PM.png,0.8442839212069981,0.02966904889981813
banana,fresh,Screen Shot 2018-06-12 at 9.51.29 PM.png,0.5492394860207076,0.011538396681393545
banana,fresh,Screen Shot 2018-06-12 at 9.51.36 PM.png,0.66359580707556,0.02980283271978536
banana,fresh,Screen Shot 2018-06-12 at 9.51.44 PM.png,0.8104252031391069,0.006315542746024029
